순위,브랜드명,의류명,링크,품번,성별,조회수,누적판매량(1년),좋아요
285위,노클,001 Nylon Pants Black,https://www.musinsa.com/app/goods/3067675?loc=goods_rank,noc130,남,1.8천 회 이상,50개 미만,177
286위,후러브스아트,유니섹스 원턱 와이드 밴딩 슬랙스 블랙,https://www.musinsa.com/app/goods/3080419?loc=goods_rank,230213,남,7.2천 회 이상,300개 이상,589
287위,게이트리스,언더핏 팬츠,https://www.musinsa.com/app/goods/3045975?loc=goods_rank,c #001,여,2.2천 회 이상,50개 미만,788
288위,아워스코프,Parabola Line Cargo Pants (Light Beige),https://www.musinsa.com/app/goods/3086705?loc=goods_rank,O23SSMP03BG-A1,남,700회 이상,,81
289위,토피,와이드 데님 팬츠 (WASHED BLUE BLACK),https://www.musinsa.com/app/goods/3023023?loc=goods_rank,TAS-WDDP11,남,3.7만 회 이상,1.9천 개 이상,"3,865"
290위,테이크이지,우먼스 월계수 와이드팬츠(블랙),https://www.musinsa.com/app/goods/2562527?loc=goods_rank,T22PT026,여,6.1만 회 이상,1.6만 개 이상,"37,191"
291위,메종미네드,UNION DETACHABLE DENIM PANTS,https://www.musinsa.com/app/goods/3082549?loc=goods_rank,FMRSDDW611M,남,2.8천 회 이상,,281
292위,페이탈리즘,Tydi crop jeans #0064,https://www.musinsa.com/app/goods/621274?loc=goods_rank,F0064,남,4.7천 회 이상,1.7천 개 이상,"19,414"
293위,브랜디드,1880 PURE CREAM JEANS [WIDE STRAIGHT],https://www.musinsa.com/app/goods/2049103?loc=goods_rank,LOT1880,남,2.6만 회 이상,1.1만 개 이상,"18,923"
294위,무신사 스탠다드,스트레이트 데님 팬츠 [미디엄 인디고],https://www.musinsa.com/app/goods/2028328?loc=goods_rank,MMANP005-MI,남,1.9만 회 이상,7.4천 개 이상,"7,406"
295위,수아레,세미 와이드 치노 팬츠 - 5 COLOR,https://www.musinsa.com/app/goods/2396607?loc=goods_rank,1709397,남,4만 회 이상,6.3천 개 이상,"12,099"
296위,토피,와이드 데님 팬츠 (BLEACH),https://www.musinsa.com/app/goods/986708?loc=goods_rank,TAS-WDDP05,남,2.8만 회 이상,1.7만 개 이상,"50,575"
297위,드네이지,스플릿 카고 팬츠 그레이 0196,https://www.musinsa.com/app/goods/1920528?loc=goods_rank,0196,남,4.7천 회 이상,600개 이상,"2,793"
298위,프렌다,COMFORT SEEKING CARGO JOGGER PANTS WINE,https://www.musinsa.com/app/goods/3067016?loc=goods_rank,PRTHSAPT01UV9,여,5.7천 회 이상,50개 이상,"1,011"
299위,유니폼브릿지,sea rover pants beige,https://www.musinsa.com/app/goods/3060082?loc=goods_rank,UB-3629,남,1천 회 이상,,137
300위,모드나인,Essential Blue - MOD7ww,https://www.musinsa.com/app/goods/2851916?loc=goods_rank,Essential Blue - MOD7ww,남,1.1만 회 이상,1.8천 개 이상,"4,547"
301위,굿라이프웍스,에센셜 세미 와이드 코듀로이 팬츠 크림,https://www.musinsa.com/app/goods/2183795?loc=goods_rank,21FLGP29BE,남 여,2.9만 회 이상,1.6만 개 이상,"29,745"
302위,노앙,BANDING SWEAT PANTS OATMEAL,https://www.musinsa.com/app/goods/3180596?loc=goods_rank,0NHO1PT00547,남,,,6
303위,제멋,[패키지] 스콘 와이드 벌룬팬츠 2PACK YHLP2350,https://www.musinsa.com/app/goods/1948520?loc=goods_rank,2138753,남,1.1만 회 이상,4.5천 개 이상,"12,143"
304위,드로우핏,리에디션 뉴 스트레이트 데님 팬츠 [ASHED MIDDLE BLUE],https://www.musinsa.com/app/goods/1217305?loc=goods_rank,MB,남,6.2천 회 이상,500개 이상,"7,290"
305위,1993스튜디오,빈티지 파이핑 팬츠_블루,https://www.musinsa.com/app/goods/2660563?loc=goods_rank,93223TWL1002,남 여,1.5만 회 이상,600개 이상,"8,716"
306위,무신사 스탠다드,데님 와이드 벌룬 팬츠 [워시드 블랙],https://www.musinsa.com/app/goods/2447800?loc=goods_rank,MMBNP107-WC,남,3.8천 회 이상,800개 이상,"1,776"
307위,무신사 스탠다드,와이드 히든 밴딩 슬랙스 [아이언 그레이],https://www.musinsa.com/app/goods/2793594?loc=goods_rank,MIPS0004-IG,남,1.3만 회 이상,100개 이상,238
308위,그라미치,팬츠 Black,https://www.musinsa.com/app/goods/732695?loc=goods_rank,G102-OGT,남 여,4.7천 회 이상,1.3천 개 이상,"2,027"
309위,토피,코튼 카고 와이드 팬츠 (KHAKI),https://www.musinsa.com/app/goods/3024141?loc=goods_rank,T3S-CCWPT211,남,1.2만 회 이상,300개 이상,"1,380"
310위,브랜디드,51038 CONE NAVY HERO JEANS [EXTRA WIDE STRAIGHT],https://www.musinsa.com/app/goods/2700176?loc=goods_rank,LOT51038,남,1.4천 회 이상,50개 이상,390
311위,샌드 사운드,Two Faced Pants  Gray,https://www.musinsa.com/app/goods/3064074?loc=goods_rank,MS3221A133,여,,,42
312위,오더아카이브,다트 벌룬 와이드 데님팬츠 샌드 디스진,https://www.musinsa.com/app/goods/3108915?loc=goods_rank,OP00ACDP202DB,남,1.4천 회 이상,50개 미만,138
313위,논플로어,프라그먼츠 버뮤다 팬츠,https://www.musinsa.com/app/goods/2603976?loc=goods_rank,11764533,남 여,6.6천 회 이상,300개 이상,"1,626"
314위,비슬로우,ONE TUCK CURVED JEAN_BLACK,https://www.musinsa.com/app/goods/1753542?loc=goods_rank,BSS21SONTUCUJEBL,남,6.5천 회 이상,1.7천 개 이상,"6,290"
315위,무신사 스탠다드,CALIK 슬림 크롭 데님 팬츠 [크림],https://www.musinsa.com/app/goods/2028332?loc=goods_rank,MMANP902-CR,남,1.6천 회 이상,400개 이상,"1,169"
316위,스케이터락,Pigment cotton cargo string wide pants beige,https://www.musinsa.com/app/goods/2965598?loc=goods_rank,000-638be,남 여,1.8만 회 이상,600개 이상,"4,164"
317위,아영상사,스탠다드 진 유즈드 블랙,https://www.musinsa.com/app/goods/1119606?loc=goods_rank,AY19-ST0UB,남,1000회 이상,100개 이상,506
318위,무신사 스탠다드,원 턱 와이드 라운지 스웨트 팬츠 [미디엄 그레이],https://www.musinsa.com/app/goods/2307746?loc=goods_rank,MMBPK103-MR,남,2.5만 회 이상,1.4만 개 이상,"16,389"
319위,챔피온,[ASIA][한국별주] 핀턱 와이드 팬츠 (NORMAL GREY) CKPA3E707G2,https://www.musinsa.com/app/goods/3135727?loc=goods_rank,CKPA3E707G2,남,1.1천 회 이상,,66
320위,배드블러드,IND 로고 니트 스웻 팬츠 - 챠콜,https://www.musinsa.com/app/goods/2335385?loc=goods_rank,at-pts22-050,남 여,1천 회 이상,100개 이상,752
321위,노드 아카이브,와이드 테이퍼드 치노 팬츠 (라이트 카키),https://www.musinsa.com/app/goods/2330460?loc=goods_rank,N22SSMP01LK,남,1.1만 회 이상,2.8천 개 이상,"6,101"
322위,브랜디드,51061 KURABO WHITE HEAVEN JEANS [EXTRA WIDE STRAIGHT],https://www.musinsa.com/app/goods/3042604?loc=goods_rank,LOT51061,남,5.9천 회 이상,50개 이상,436
323위,무신사 스탠다드,리사이클 라운지 스웨트 팬츠 [블랙],https://www.musinsa.com/app/goods/2795635?loc=goods_rank,MMBPK615-BK,남,6.1천 회 이상,800개 이상,"1,157"
324위,슬릭앤이지,로키팬츠 웨이브 차콜,https://www.musinsa.com/app/goods/2735008?loc=goods_rank,2,남 여,2.6천 회 이상,50개 미만,133
325위,모드나인,Until Dusk - MOD7,https://www.musinsa.com/app/goods/2565841?loc=goods_rank,Until Dusk - MOD7,남,3.2천 회 이상,700개 이상,"2,480"
326위,낫포너드,Banding One Tuck Wide Denim Pants - Deep Blue,https://www.musinsa.com/app/goods/2184087?loc=goods_rank,PT048BL,남,9.1만 회 이상,1.7만 개 이상,"38,029"
327위,비슬로우,WIDE FIT DEEP PLEATS DENIM PANTS_LIGHT WASHED,https://www.musinsa.com/app/goods/2089417?loc=goods_rank,BSLS22SWIDEPLDEWA,남,6.6천 회 이상,800개 이상,"2,792"
328위,유니폼브릿지,cotton fatigue pants wide fit beige,https://www.musinsa.com/app/goods/2383006?loc=goods_rank,UB-2993,남,4.2천 회 이상,700개 이상,"1,643"
329위,토피,와이드 조거 스웻 팬츠 (BLACK),https://www.musinsa.com/app/goods/1778394?loc=goods_rank,T1S-WJSPT01,남,6.2천 회 이상,5.1천 개 이상,"7,235"
330위,낫포너드,Cargo Jogger Slacks Pants - Black,https://www.musinsa.com/app/goods/1015777?loc=goods_rank,PT021BK,남,1.7만 회 이상,7.3천 개 이상,"40,257"
331위,제로,Nylon Deep One Tuck String Pants [3 Colors],https://www.musinsa.com/app/goods/2757245?loc=goods_rank,2022F39,남,1.9만 회 이상,1.1천 개 이상,"2,755"
332위,예스아이씨,Net 5 Pockets Denim Pants Black,https://www.musinsa.com/app/goods/2833855?loc=goods_rank,YES1148,남,1.2천 회 이상,200개 이상,902
333위,무신사 스탠다드,사이드 어드저스트 투 턱 와이드 슬랙스 [블랙],https://www.musinsa.com/app/goods/2568742?loc=goods_rank,MMBPS109-BK,남,3.4천 회 이상,1.3천 개 이상,"1,708"
334위,비얼디드키드,레귤러 실루엣 팬츠 블랙,https://www.musinsa.com/app/goods/2720599?loc=goods_rank,B22FWMP06BKA1,남,3.8천 회 이상,700개 이상,"1,335"
335위,시그니처,트랙 워시드 데님[인디고투톤],https://www.musinsa.com/app/goods/3094943?loc=goods_rank,23SS2-DN002,남,1.5만 회 이상,300개 이상,"1,768"
336위,무신사 스탠다드,릴렉스드 테이퍼드 히든 밴딩 크롭 슬랙스 [네이비],https://www.musinsa.com/app/goods/2032906?loc=goods_rank,MMAPS006-NA,남,4.6천 회 이상,2.6천 개 이상,"1,609"
337위,토피,모어 와이드 데님 팬츠 (RAW INDIGO),https://www.musinsa.com/app/goods/1778554?loc=goods_rank,T1S-MWDPT,남,1.1만 회 이상,7.8천 개 이상,"31,519"
338위,트래블,카펜터 데님 팬츠 블랙,https://www.musinsa.com/app/goods/3048710?loc=goods_rank,TRTHSSDP07UC6,남,6.6천 회 이상,100개 이상,"1,106"
339위,브랜디드,610 HISHITOMO SUVIN GOLD INDIGO 1WASH JEANS [RELAX STRAIGHT],https://www.musinsa.com/app/goods/2599904?loc=goods_rank,LOT610,남,900회 이상,100개 이상,415
340위,우알롱,(기모)Signature jogger pants - BLACK,https://www.musinsa.com/app/goods/2287509?loc=goods_rank,pt_21fw_007bk,남 여,2천 회 이상,800개 이상,"2,248"
341위,무신사 스탠다드,우먼즈 플루이드 슬림 스트레이트 슬랙스 [블랙],https://www.musinsa.com/app/goods/1348068?loc=goods_rank,MWJPS001-BK,여,4.2천 회 이상,2.3천 개 이상,"6,773"
342위,오더아카이브,ODPL 와이드 데님 팬츠 로우 블랙진,https://www.musinsa.com/app/goods/1477278?loc=goods_rank,OP00ACDP001OB,남,1.7만 회 이상,2.9천 개 이상,"7,056"
343위,비슬로우,23SS DEEP ONE TUCK WASHED DENIM PANTS MOCCA,https://www.musinsa.com/app/goods/3103445?loc=goods_rank,BSL23SSDPOTWDPMC,남,3천 회 이상,50개 미만,318
344위,무신사 스탠다드,라이트웨이트 와이드 히든 밴딩 슬랙스 [차콜 그레이],https://www.musinsa.com/app/goods/1296310?loc=goods_rank,MMJPS204-CG,남,900회 이상,100개 이상,564
345위,프리즘웍스,OG SELVEDGE ANKLE DENIM PANTS _ INDIGO,https://www.musinsa.com/app/goods/971509?loc=goods_rank,FZWOGPT013,남,1.9천 회 이상,200개 이상,"1,290"
346위,그라미치,가젯 쇼츠 Olive,https://www.musinsa.com/app/goods/2417734?loc=goods_rank,G104-OGT,남,500회 이상,,77
347위,플랙,노이커츠 P01 로우,https://www.musinsa.com/app/goods/1763296?loc=goods_rank,PJTT5NKP011DI0,남,2.7천 회 이상,700개 이상,"2,270"
348위,무신사 스탠다드,우먼즈 릴렉스드 라운지 스웨트 팬츠 [미디엄 그레이],https://www.musinsa.com/app/goods/2392465?loc=goods_rank,MWBPK102-MR,여,2.6만 회 이상,9.3천 개 이상,"11,288"
349위,노앙,INDIGO ENGINEERED DENIM PANTS INDIGO,https://www.musinsa.com/app/goods/3180087?loc=goods_rank,0NHO1PT01036,여,,,17
350위,굿라이프웍스,와이드 절개 벌룬팬츠 코튼 베이지,https://www.musinsa.com/app/goods/2060778?loc=goods_rank,21FLGP05BG,남 여,1.8만 회 이상,2.4천 개 이상,"6,669"
351위,비에스래빗,미드90 배기 코튼 팬츠 블랙,https://www.musinsa.com/app/goods/1914897?loc=goods_rank,MID90 BAGGY COTTON PANTS BLACK,남,3.6천 회 이상,1천 개 이상,"2,272"
352위,엑스톤즈,XP138 파스텔 데님 카고 팬츠 (PINK),https://www.musinsa.com/app/goods/3043508?loc=goods_rank,XP138PI,남 여,4.7만 회 이상,1천 개 이상,"7,044"
353위,비에스래빗,미드90 배기 코튼 팬츠 카멜,https://www.musinsa.com/app/goods/2147049?loc=goods_rank,MID90 BAGGY COTTON PANTS CAMEL,남,600회 이상,100개 이상,327
354위,오더아카이브,ODPL 로프 와이드 데님 팬츠 논페이드 로우인디고,https://www.musinsa.com/app/goods/2579030?loc=goods_rank,OP00ACDP106RW,남,1.9만 회 이상,2.9천 개 이상,"6,025"
355위,밀리언코르,[9521] 유니섹스 오픈 디스트로이드 와이드 데님 (다크그레이),https://www.musinsa.com/app/goods/3065335?loc=goods_rank,5003306448,남 여,600회 이상,,178
356위,세븐셀라,OG se 카고조거 슬랙스 Black,https://www.musinsa.com/app/goods/573121?loc=goods_rank,WSJOGSBK,남,8.7천 회 이상,4.6천 개 이상,"26,926"
357위,미니멀프로젝트,워시드 퍼티그 벌룬 데님 팬츠 MDP105 [BLUE],https://www.musinsa.com/app/goods/1462817?loc=goods_rank,MMDP105BL,남 여,4천 회 이상,800개 이상,"4,344"
358위,유니폼브릿지,utility fatigue pants natural,https://www.musinsa.com/app/goods/3104815?loc=goods_rank,UB-3629,남,700회 이상,,49
359위,프렌다,DESTROYED DENIM PANTS BLACK WASHED,https://www.musinsa.com/app/goods/3068118?loc=goods_rank,PRTHSSDP01WC5,여,1.6천 회 이상,50개 미만,705
360위,플레이버리즘,타이다이 워시드 카펜터 데님 팬츠 (TP0037),https://www.musinsa.com/app/goods/1779198?loc=goods_rank,TP0037,남 여,2.8만 회 이상,8.2천 개 이상,"35,330"
